REGION,STORM_NO,NAME,ADVISORY,ADV_DATE,ADV_HOUR,SPEED,PRESSURE,TYPE,LAT,LONG
E,0,COSME,0,2007-07-15,6,55,0,S,13.60000038,-129.1000061
W,0,MAN_YI,0,2007-07-14,6,45,0,S,34.40000153,140.3000031
E,0,COSME,0,2007-07-14,12,30,0,D,12.10000038,-127.199997
W,0,MAN_YI,0,2007-07-14,0,55,0,S,33.70000076,137.3999939
E,0,COSME,0,2007-07-14,18,35,0,D,12.5,-127.699997
E,0,COSME,0,2007-07-14,6,25,0,D,11.39999962,-127.4000015
W,0,MAN_YI,0,2007-07-13,18,60,0,S,33.20000076,134.8999939
E,0,COSME,0,2007-07-13,18,25,0,D,11.30000019,-126.5999985
W,0,MAN_YI,0,2007-07-13,12,65,0,S,32.70000076,132.8999939
W,0,MAN_YI,0,2007-07-13,0,90,0,H,30.39999962,129.199997
W,0,MAN_YI,0,2007-07-12,18,90,0,H,29.29999924,128.1000061
W,0,MAN_YI,0,2007-07-12,6,130,0,H,27.29999924,127.699997
W,0,MAN_YI,0,2007-07-12,12,95,0,H,28.39999962,127.699997
W,0,MAN_YI,0,2007-07-12,0,125,0,H,26,127.4000015
W,0,MAN_YI,0,2007-07-11,18,135,0,H,24.89999962,127.4000015
W,0,MAN_YI,0,2007-07-11,0,120,0,H,21,129.1000061
W,0,MAN_YI,0,2007-07-11,6,125,0,H,22.20000076,128.6000061
W,0,MAN_YI,0,2007-07-11,12,125,0,H,23.60000038,128
E,0,FOUR_E,0,2007-07-10,0,25,1007,D,18.89999962,-123
W,0,MAN_YI,0,2007-07-10,18,115,0,H,19.79999924,130
W,0,MAN_YI,0,2007-07-10,6,90,0,H,17.39999962,132.8999939
W,0,MAN_YI,0,2007-07-10,12,100,0,H,18.89999962,131.5
W,0,MAN_YI,0,2007-07-10,0,80,0,H,16.10000038,134.199997
W,0,MAN_YI,0,2007-07-09,12,70,0,S,13.5,136.3000031
W,0,MAN_YI,0,2007-07-09,18,75,0,H,14.89999962,135.3000031
E,0,FOUR_E,0,2007-07-09,9,30,1006,D,18.29999924,-120.4000015
E,0,FOUR_E,0,2007-07-09,12,30,1006,D,18.60000038,-120.8000031
E,0,FOUR_E,0,2007-07-09,18,25,1006,D,19.39999962,-121.199997
W,0,MAN_YI,0,2007-07-09,3,60,0,S,12.69999981,137.8999939
W,0,MAN_YI,0,2007-07-09,6,65,0,S,12.80000019,137.3999939
E,0,FOUR_E,0,2007-07-09,0,30,1006,D,17.70000076,-119.3000031
W,0,MAN_YI,0,2007-07-08,12,35,0,D,11.19999981,140.199997
W,0,MAN_YI,0,2007-07-08,21,55,0,S,12.10000038,138.3000031
W,0,MAN_YI,0,2007-07-08,9,35,0,D,11,140.8000031
W,0,MAN_YI,0,2007-07-08,15,35,0,D,11.5,139.8000031
W,0,MAN_YI,0,2007-07-08,3,35,0,D,10.60000038,142.3000031
W,0,MAN_YI,0,2007-07-07,1,35,0,D,6.5999999,146.6000061
W,0,MAN_YI,0,2007-07-07,8,35,0,D,7.80000019,145.5
W,0,MAN_YI,0,2007-07-07,6,35,0,D,7.5,145.8999939
W,0,MAN_YI,0,2007-07-07,21,35,0,D,8.80000019,143.5
W,0,MAN_YI,0,2007-07-07,12,35,0,D,8.10000038,145.199997
W,0,MAN_YI,0,2007-07-07,2,35,0,D,7,146.199997
W,0,MAN_YI,0,2007-07-07,15,35,0,D,8.39999962,144.8000031
W,0,MAN_YI,0,2007-07-06,21,35,0,D,6.4000001,146.8999939
W,0,MAN_YI,0,2007-07-06,18,30,0,D,6,147.3000031
W,0,TORAJI,0,2007-07-04,12,30,0,D,21.39999962,107.3000031
W,0,TORAJI,0,2007-07-04,0,35,0,D,20.10000038,108.5999985
W,0,TORAJI,0,2007-07-04,6,35,0,D,21.10000038,108.199997
W,0,TORAJI,0,2007-07-03,12,30,0,D,18.70000076,109.699997
W,0,TORAJI,0,2007-07-03,18,35,0,D,19.20000076,109.0999985
I,0,04B,0,2007-06-28,0,45,0,S,19.70000076,86
I,0,04B,0,2007-06-28,12,35,0,D,21.39999962,83.59999847
I,0,03B,0,2007-06-25,0,50,0,S,25.10000038,65.19999695
I,0,03B,0,2007-06-25,18,30,0,D,26.20000076,62.59999847
I,0,03B,0,2007-06-25,6,45,0,S,25.70000076,64.19999695
I,0,03B,0,2007-06-25,12,40,0,S,26.20000076,63
I,0,03B,0,2007-06-24,6,35,0,D,22.89999962,67.30000305
I,0,03B,0,2007-06-24,18,45,0,S,24.20000076,66.30000305
I,0,03B,0,2007-06-24,12,35,0,D,23.5,66.40000153
I,0,03B,0,2007-06-21,6,35,0,D,15.69999981,80.09999847
I,0,03B,0,2007-06-21,0,35,0,D,15.60000038,81.30000305
E,0,THREE_E,0,2007-06-12,0,25,1007,D,19.10000038,-115
E,0,THREE_E,0,2007-06-11,3,30,1004,D,17.29999924,-111.8000031
E,0,THREE_E,0,2007-06-11,12,25,1005,D,18.10000038,-113.5999985
E,0,THREE_E,0,2007-06-11,21,25,1006,D,18.5,-114.0999985
E,0,THREE_E,0,2007-06-11,6,30,1005,D,17.70000076,-112.8000031
E,0,THREE_E,0,2007-06-10,21,30,1005,D,16.29999924,-111.5999985
I,0,GONU,0,2007-06-06,0,45,0,S,25.10000038,58.40000153
I,0,GONU,0,2007-06-06,6,35,0,D,24.89999962,58.09999847
I,0,GONU,0,2007-06-05,6,75,0,H,23.10000038,59.5
I,0,GONU,0,2007-06-05,0,80,0,H,22.60000038,60
I,0,GONU,0,2007-06-05,18,60,0,S,24.70000076,58.79999924
I,0,GONU,0,2007-06-05,12,70,0,S,23.89999962,59.40000153
I,0,GONU,0,2007-06-04,12,105,0,H,21.89999962,61.09999847
I,0,GONU,0,2007-06-04,18,90,0,H,22.10000038,60.40000153
I,0,GONU,0,2007-06-04,6,125,0,H,21.29999924,61.90000153
I,0,GONU,0,2007-06-04,0,135,0,H,20.89999962,62.5
I,0,GONU,0,2007-06-03,0,115,0,H,18.5,65.5
I,0,GONU,0,2007-06-03,6,130,0,H,19.20000076,64.90000153
I,0,GONU,0,2007-06-03,12,140,0,H,19.89999962,64.09999847
I,0,GONU,0,2007-06-03,18,140,0,H,20.5,63.20000076
I,0,GONU,0,2007-06-02,12,65,0,S,17.5,66.59999847
I,0,GONU,0,2007-06-02,6,60,0,S,16.79999924,67.40000153
I,0,GONU,0,2007-06-02,18,90,0,H,18.20000076,66
E,0,BARRY,0,2007-06-01,15,30,1001,D,28,-82.5
E,0,BARRY,0,2007-06-01,6,45,997,S,25,-84.59999847
I,0,GONU,0,2007-06-01,12,55,0,S,15.30000019,67.09999847
E,0,BARBARA,0,2007-06-01,0,45,1000,S,13.69999981,-93.69999695
E,0,BARRY,0,2007-06-01,12,45,997,S,27.10000038,-83.5
E,0,BARBARA,0,2007-06-01,12,45,0,S,14.60000038,-92.5
E,0,BARBARA,0,2007-06-01,12,45,1000,S,14.60000038,-92.69999695
E,0,BARRY,0,2007-06-01,3,45,997,S,24.70000076,-84.90000153
E,0,BARBARA,0,2007-06-01,0,45,0,S,13.89999962,-93
E,0,BARBARA,0,2007-06-01,21,25,1006,D,15.5,-92.19999695
E,0,BARBARA,0,2007-06-01,6,45,1000,S,14.19999981,-92.80000305
E,0,BARBARA,0,2007-06-01,18,30,1004,D,15.19999981,-92.19999695
E,0,BARBARA,0,2007-06-01,6,45,0,S,14.19999981,-92.90000153
E,0,BARRY,0,2007-06-01,0,45,997,S,24.20000076,-85.30000305
I,0,GONU,0,2007-06-01,18,55,0,S,15.39999962,66.80000305
E,0,BARRY,0,2007-06-01,21,30,1000,D,30.39999962,-81.59999847
E,0,BARRY,0,2007-06-01,9,45,997,S,25.89999962,-84.19999695
E,0,BARBARA,0,2007-06-01,18,25,0,D,15.19999981,-92.30000305
E,0,BARBARA,0,2007-05-31,6,30,0,D,12.89999962,-94.90000153
E,0,BARBARA,0,2007-05-31,12,40,0,S,13,-94.5
E,0,BARBARA,0,2007-05-31,18,45,0,S,13.39999962,-94
E,0,BARBARA,0,2007-05-31,0,30,0,D,12.89999962,-95.30000305
E,0,BARBARA,0,2007-05-31,18,45,1000,S,13.30000019,-94.09999847
E,0,BARBARA,0,2007-05-30,18,35,0,D,12.89999962,-95.5
E,0,BARBARA,0,2007-05-30,6,40,0,S,13.19999981,-96.69999695
E,0,ALVIN,0,2007-05-30,12,25,0,D,13,-115.5
E,0,ALVIN,0,2007-05-30,18,20,0,D,12.69999981,-116.199997
E,0,ALVIN,0,2007-05-30,6,30,0,D,13,-115.3000031
E,0,ALVIN,0,2007-05-30,0,30,0,D,13.19999981,-115
E,0,BARBARA,0,2007-05-30,0,40,0,S,13.10000038,-96.90000153
E,0,BARBARA,0,2007-05-30,6,40,0,S,13.19999981,-96.69999695
E,0,ALVIN,0,2007-05-29,18,30,0,D,13.39999962,-115
E,0,BARBARA,0,2007-05-29,0,30,1007,D,14.19999981,-97.5
E,0,ALVIN,0,2007-05-29,6,30,0,D,13,-114.5999985
E,0,ALVIN,0,2007-05-29,0,35,0,D,12.80000019,-114.3000031
E,0,BARBARA,0,2007-05-29,9,30,1006,D,14.10000038,-97.40000153
E,0,BARBARA,0,2007-05-29,18,40,0,S,13.30000019,-97.09999847
E,0,ALVIN,0,2007-05-29,12,30,0,D,13.39999962,-114.5999985
E,0,BARBARA,0,2007-05-29,12,35,0,D,14.19999981,-97.30000305
E,0,ALVIN,0,2007-05-28,0,35,0,D,12.60000038,-113.699997
E,0,ALVIN,0,2007-05-28,12,35,0,D,12.60000038,-114
E,0,ALVIN,0,2007-05-28,18,35,0,D,12.60000038,-113.8000031
E,0,ALVIN,0,2007-05-28,6,35,0,D,12.5,-114
E,0,ALVIN,0,2007-05-27,0,25,0,D,13,-111.699997
E,0,ALVIN,0,2007-05-27,18,30,0,D,12.80000019,-113
E,0,ALVIN,0,2007-05-27,6,30,0,D,13.10000038,-112.0999985
E,0,ALVIN,0,2007-05-26,18,25,0,D,13.19999981,-111.199997
E,0,ALVIN,0,2007-05-26,6,30,0,D,12.80000019,-111
E,0,ALVIN,0,2007-05-26,12,30,0,D,13,-111.199997
W,0,YUTU,0,2007-05-21,0,65,0,S,26.20000076,144.5
W,0,YUTU,0,2007-05-20,12,95,0,H,23.89999962,140.699997
W,0,YUTU,0,2007-05-20,18,80,0,H,25.29999924,142.5
W,0,YUTU,0,2007-05-20,0,115,0,H,21.70000076,137.699997
W,0,YUTU,0,2007-05-20,6,115,0,H,22.79999924,139.1000061
W,0,YUTU,0,2007-05-19,12,125,0,H,19.79999924,135.3000031
W,0,YUTU,0,2007-05-19,6,105,0,H,19.10000038,134.3000031
W,0,YUTU,0,2007-05-19,18,120,0,H,20.70000076,136.3999939
W,0,YUTU,0,2007-05-19,0,100,0,H,18.29999924,133.5
W,0,YUTU,0,2007-05-18,18,105,0,H,17.70000076,132.699997
W,0,YUTU,0,2007-05-18,0,80,0,H,15.10000038,132.3999939
W,0,YUTU,0,2007-05-18,6,85,0,H,16.29999924,132.3000031
W,0,YUTU,0,2007-05-18,12,90,0,H,17.10000038,132.3000031
S,0,PIERRE,0,2007-05-17,6,35,0,D,-11,152.8999939
S,0,PIERRE,0,2007-05-17,18,35,0,D,-10.39999962,151.3999939
W,0,YUTU,0,2007-05-17,9,60,0,S,12.89999962,134.1000061
W,0,YUTU,0,2007-05-17,18,65,0,S,14.10000038,133
W,0,YUTU,0,2007-05-17,12,65,0,S,13.19999981,133.6000061
W,0,YUTU,0,2007-05-17,3,55,0,S,12.10000038,135.1000061
W,0,YUTU,0,2007-05-17,18,65,0,S,14.10000038,133
W,0,YUTU,0,2007-05-16,21,45,0,S,11.10000038,136.5
S,0,PIERRE,0,2007-05-16,18,35,0,D,-10.80000019,154.699997
W,0,YUTU,0,2007-05-16,9,35,0,D,9.19999981,138.8000031
W,0,YUTU,0,2007-05-16,0,30,0,D,8.60000038,142
W,0,YUTU,0,2007-05-16,6,30,0,D,9.10000038,139.199997
W,0,YUTU,0,2007-05-16,15,45,0,S,10.30000019,137.5
W,0,YUTU,0,2007-05-16,0,30,0,D,8.60000038,142
W,0,YUTU,0,2007-05-15,18,25,0,D,8.60000038,142.699997
W,0,YUTU,0,2007-05-15,20,30,0,D,8.69999981,142.3999939
I,0,AKASH,0,2007-05-14,0,50,0,S,22.39999962,92.40000153
I,0,AKASH,0,2007-05-13,6,55,0,S,18.10000038,91.59999847
I,0,AKASH,0,2007-05-13,18,65,0,S,21.39999962,92.09999847
I,0,AKASH,0,2007-05-13,18,65,0,S,21.39999962,92.09999847
A,0,ANDREA,0,2007-05-10,3,30,1004,D,29.29999924,-79.80000305
A,0,ANDREA,0,2007-05-09,3,40,1003,S,30.5,-79.80000305
A,0,ANDREA,0,2007-05-09,0,40,1003,S,30.5,-79.5
A,0,ANDREA,0,2007-05-09,12,35,1002,D,30.10000038,-79.80000305
A,0,ANDREA,0,2007-05-09,21,30,1004,D,29.60000038,-79.80000305
A,0,ANDREA,0,2007-05-09,15,30,1003,D,29.89999962,-79.90000153
A,0,ANDREA,0,2007-05-09,9,35,1003,D,30.39999962,-80
A,0,ANDREA,0,2007-05-09,6,40,1004,S,30.5,-79.80000305
A,0,ANDREA,0,2007-05-08,18,40,1003,S,30.89999962,-80
A,0,ANDREA,0,2007-05-08,21,40,1003,S,30.79999924,-80.09999847
S,0,CLIFF,0,2007-04-05,6,40,0,S,-26,-171.8000031
S,0,CLIFF,0,2007-04-04,18,55,0,S,-23.5,-175
W,0,KONG_REY,0,2007-04-04,0,40,0,S,24.10000038,150.199997
S,0,CLIFF,0,2007-04-04,6,50,0,S,-21.10000038,-177.3000031
W,0,KONG_REY,0,2007-04-03,12,55,0,S,22.20000076,146.8000031
W,0,KONG_REY,0,2007-04-03,18,55,0,S,23.70000076,148.199997
I,0,JAYA,0,2007-04-03,6,25,0,D,-15.30000019,46.20000076
W,0,KONG_REY,0,2007-04-03,6,65,0,S,21.10000038,145.199997
S,0,CLIFF,0,2007-04-03,18,40,0,S,-19,-178.3000031
W,0,KONG_REY,0,2007-04-03,0,75,0,H,19.70000076,144.3000031
W,0,KONG_REY,0,2007-04-02,0,70,0,S,16.20000076,145.8000031
I,0,JAYA,0,2007-04-02,6,80,0,H,-14.60000038,50.5
W,0,KONG_REY,0,2007-04-02,6,70,0,S,16.89999962,144.699997
W,0,KONG_REY,0,2007-04-02,18,90,0,H,18.89999962,144.1000061
W,0,KONG_REY,0,2007-04-01,12,65,0,S,14.30000019,147.8000031
I,0,JAYA,0,2007-04-01,18,110,0,H,-15.10000038,52.70000076
W,0,KONG_REY,0,2007-04-01,18,65,0,S,14.89999962,146.8000031
I,0,JAYA,0,2007-04-01,6,90,0,H,-15.10000038,54.79999924
W,0,KONG_REY,0,2007-04-01,6,65,0,S,13.39999962,148.8999939
W,0,KONG_REY,0,2007-04-01,0,65,0,S,11.80000019,149.6000061
I,0,JAYA,0,2007-03-31,6,95,0,H,-15,59.20000076
W,0,KONG_REY,0,2007-03-31,18,60,0,S,10.89999962,150.699997
W,0,KONG_REY,0,2007-03-31,9,45,0,S,10.60000038,151.6000061
W,0,KONG_REY,0,2007-03-31,15,55,0,S,10.69999981,150.8999939
W,0,KONG_REY,0,2007-03-31,3,45,0,S,9.80000019,152.3999939
I,0,JAYA,0,2007-03-31,18,90,0,H,-15.10000038,56.79999924
I,0,JAYA,0,2007-03-30,18,105,0,H,-14.60000038,61.5
W,0,KONG_REY,0,2007-03-30,21,35,0,D,8.60000038,153.6000061
I,0,JAYA,0,2007-03-30,12,100,0,H,-14.39999962,62.70000076
I,0,JAYA,0,2007-03-30,0,75,0,H,-13.69999981,64.90000153
I,0,JAYA,0,2007-03-29,18,55,0,S,-13.30000019,65.69999695
S,0,BECKY,0,2007-03-28,0,45,0,S,-20.70000076,167.699997
S,0,BECKY,0,2007-03-28,12,25,0,D,-21.39999962,167.3999939
S,0,BECKY,0,2007-03-27,0,65,0,S,-18,167.3999939
S,0,BECKY,0,2007-03-27,12,70,0,S,-19.70000076,168.3000031
I,0,KARA,0,2007-03-26,6,80,0,H,-18.79999924,117.8000031
S,0,BECKY,0,2007-03-26,12,65,0,S,-16,166.3000031
I,0,KARA,0,2007-03-26,18,35,0,D,-19.79999924,120.4000015
S,0,BECKY,0,2007-03-26,0,55,0,S,-14.10000038,165
I,0,KARA,0,2007-03-25,6,65,0,S,-18,115.0999985
I,0,KARA,0,2007-03-25,18,75,0,H,-18.39999962,115.9000015
I,0,KARA,0,2007-03-24,18,50,0,S,-17,115.5999985
I,0,INDLADA,0,2007-03-11,12,55,0,S,-13,57.20000076
I,0,INDLADA,0,2007-03-11,12,55,0,S,-13,57.20000076
I,0,JACOB,0,2007-03-11,6,30,0,D,-20.79999924,119.4000015
I,0,JACOB,0,2007-03-10,12,40,0,S,-19.60000038,115.5
I,0,JACOB,0,2007-03-10,18,40,0,S,-19.79999924,116.5999985
I,0,JACOB,0,2007-03-10,6,45,0,S,-19.39999962,114.5
I,0,JACOB,0,2007-03-10,0,50,0,S,-19.29999924,114.0999985
I,0,JACOB,0,2007-03-09,0,75,0,H,-16.20000076,110.199997
I,0,JACOB,0,2007-03-09,18,55,0,S,-19.79999924,113.3000031
I,0,JACOB,0,2007-03-09,6,65,0,S,-16.89999962,111.3000031
I,0,JACOB,0,2007-03-09,12,55,0,S,-18.10000038,112.4000015
I,0,GEORGE,0,2007-03-08,0,65,0,S,-21.70000076,118.5999985
I,0,JACOB,0,2007-03-08,6,55,0,S,-14.69999981,108.0999985
I,0,JACOB,0,2007-03-08,0,55,0,S,-13.89999962,107.699997
I,0,JACOB,0,2007-03-08,18,70,0,S,-15.69999981,109.5999985
I,0,JACOB,0,2007-03-08,12,65,0,S,-15.30000019,109.0999985
I,0,GEORGE,0,2007-03-07,18,100,0,H,-20.79999924,118.699997
I,0,JACOB,0,2007-03-07,6,45,0,S,-12.80000019,105.699997
I,0,GEORGE,0,2007-03-07,0,75,0,H,-17.79999924,119.199997
I,0,GEORGE,0,2007-03-07,6,85,0,H,-18.70000076,119
I,0,JACOB,0,2007-03-07,18,50,0,S,-13.39999962,106.3000031
I,0,GEORGE,0,2007-03-07,12,110,0,H,-19.89999962,119
I,0,GEORGE,0,2007-03-06,12,65,0,S,-15.69999981,118.9000015
I,0,GEORGE,0,2007-03-06,18,65,0,S,-16.79999924,119.0999985
I,0,GEORGE,0,2007-03-06,0,55,0,S,-15.19999981,119.199997
I,0,JACOB,0,2007-03-06,18,55,0,S,-13,106.5
I,0,JACOB,0,2007-03-06,6,45,0,S,-12.5,107.3000031
I,0,GEORGE,0,2007-03-05,0,55,0,S,-14.60000038,122.0999985
I,0,GEORGE,0,2007-03-05,12,45,0,S,-14.80000019,120.8000031
I,0,GEORGE,0,2007-03-04,0,50,0,S,-14.39999962,125.4000015
I,0,GEORGE,0,2007-03-04,12,50,0,S,-14.39999962,124.199997
I,0,GEORGE,0,2007-03-03,0,55,0,S,-14.5,128.6000061
I,0,GEORGE,0,2007-03-03,12,45,0,S,-14.30000019,127.199997
I,0,GAMEDE,0,2007-03-01,6,50,0,S,-31.5,48.79999924
I,0,GAMEDE,0,2007-02-28,6,70,0,S,-28.60000038,49.5
I,0,GAMEDE,0,2007-02-28,18,50,0,S,-30.29999924,48.59999847
I,0,GAMEDE,0,2007-02-27,6,75,0,H,-24,51.59999847
I,0,GAMEDE,0,2007-02-27,18,75,0,H,-26.39999962,50.20000076
I,0,GAMEDE,0,2007-02-26,6,85,0,H,-19.5,52.59999847
I,0,GAMEDE,0,2007-02-26,18,75,0,H,-21.10000038,52.29999924
I,0,GAMEDE,0,2007-02-25,18,90,0,H,-18.29999924,52.90000153
I,0,HUMBA,0,2007-02-25,0,45,0,S,-22.20000076,77.80000305
I,0,GAMEDE,0,2007-02-25,6,95,0,H,-18.29999924,53.29999924
I,0,HUMBA,0,2007-02-25,12,50,0,S,-23.89999962,78.09999847
I,0,GAMEDE,0,2007-02-24,18,105,0,H,-18.5,54
I,0,HUMBA,0,2007-02-24,0,70,0,S,-18.29999924,79.40000153
I,0,HUMBA,0,2007-02-24,12,70,0,S,-20.5,78.40000153
I,0,GAMEDE,0,2007-02-24,6,90,0,H,-18.70000076,54.29999924
I,0,GAMEDE,0,2007-02-23,6,90,0,H,-17.5,57.40000153
I,0,HUMBA,0,2007-02-23,12,65,0,S,-16.29999924,79.5
I,0,HUMBA,0,2007-02-23,0,65,0,S,-15,79.69999695
I,0,GAMEDE,0,2007-02-23,18,90,0,H,-18.5,56.09999847
I,0,HUMBA,0,2007-02-22,0,45,0,S,-12.60000038,82.30000305
I,0,GAMEDE,0,2007-02-22,6,90,0,H,-16.10000038,60.59999847
I,0,GAMEDE,0,2007-02-22,18,100,0,H,-16.60000038,58.70000076
I,0,HUMBA,0,2007-02-22,12,55,0,S,-13.60000038,81.19999695
I,0,FAVIO,0,2007-02-22,0,55,0,S,-20.20000076,34
I,0,FAVIO,0,2007-02-21,12,90,0,H,-21.70000076,35.09999847
I,0,HUMBA,0,2007-02-21,12,35,0,D,-11.39999962,84
I,0,GAMEDE,0,2007-02-21,18,80,0,H,-15.19999981,62.70000076
I,0,GAMEDE,0,2007-02-21,6,65,0,S,-14.30000019,65.30000305
I,0,HUMBA,0,2007-02-21,0,35,0,D,-11.10000038,85.19999695
I,0,FAVIO,0,2007-02-21,0,110,0,H,-23,36.20000076
I,0,FAVIO,0,2007-02-20,0,125,0,H,-24.39999962,40
I,0,FAVIO,0,2007-02-20,12,100,0,H,-23.79999924,38.09999847
I,0,GAMEDE,0,2007-02-20,18,45,0,S,-14.19999981,67.80000305
I,0,FAVIO,0,2007-02-19,0,80,0,H,-25.89999962,43.79999924
I,0,FAVIO,0,2007-02-18,12,65,0,S,-26.60000038,45.29999924
I,0,FAVIO,0,2007-02-18,0,60,0,S,-26.60000038,46.5
I,0,FAVIO,0,2007-02-17,0,45,0,S,-26,50.5
I,0,FAVIO,0,2007-02-17,12,45,0,S,-26.5,48.29999924
I,0,FAVIO,0,2007-02-16,12,40,0,S,-25.5,53
I,0,FAVIO,0,2007-02-16,0,35,0,D,-24.60000038,56
I,0,FAVIO,0,2007-02-15,0,35,0,D,-21.20000076,61.20000076
I,0,FAVIO,0,2007-02-15,12,45,0,S,-23.29999924,58.59999847
I,0,FAVIO,0,2007-02-14,0,40,0,S,-16.60000038,65.30000305
I,0,FAVIO,0,2007-02-14,12,40,0,S,-18.70000076,62.59999847
I,0,ENOK,0,2007-02-10,6,35,0,D,-21.79999924,64.19999695
I,0,DORA,0,2007-02-08,6,30,0,D,-26,62.40000153
I,0,DORA,0,2007-02-07,6,35,0,D,-24.70000076,63.20000076
I,0,DORA,0,2007-02-07,18,35,0,D,-25,62.70000076
I,0,DORA,0,2007-02-06,6,35,0,D,-21.70000076,63.20000076
I,0,DORA,0,2007-02-06,18,40,0,S,-22.89999962,63.5
I,0,DORA,0,2007-02-05,6,55,0,S,-20.20000076,64.90000153
I,0,DORA,0,2007-02-04,6,65,0,S,-19.10000038,66.09999847
I,0,DORA,0,2007-02-04,18,60,0,S,-19.39999962,65.19999695
S,0,11P,0,2007-02-03,12,35,0,D,-17.89999962,-178.6000061
I,0,DORA,0,2007-02-03,6,90,0,H,-18.79999924,66.5
I,0,DORA,0,2007-02-03,18,75,0,H,-19,66.69999695
I,0,DORA,0,2007-02-02,18,110,0,H,-18.70000076,67.09999847
I,0,DORA,0,2007-02-02,6,115,0,H,-18.60000038,67.40000153
I,0,DORA,0,2007-02-01,6,90,0,H,-17.60000038,68.19999695
I,0,DORA,0,2007-02-01,18,110,0,H,-18.10000038,67.90000153
I,0,DORA,0,2007-01-31,18,85,0,H,-16.10000038,68.19999695
I,0,DORA,0,2007-01-30,18,75,0,H,-14.19999981,66.30000305
I,0,DORA,0,2007-01-30,6,75,0,H,-13.80000019,65.90000153
I,0,DORA,0,2007-01-29,18,65,0,S,-13.19999981,65.59999847
I,0,DORA,0,2007-01-29,6,55,0,S,-12.69999981,65.19999695
I,0,DORA,0,2007-01-28,6,40,0,S,-11.80000019,66.59999847
S,0,ARTHUR,0,2007-01-25,18,55,0,S,-23.6,-149.7
S,0,ARTHUR,0,2007-01-25,0,35,0,D,-19.6,-153.8
S,0,ARTHUR,0,2007-01-24,0,65,0,S,-15.7,-160.7
S,0,ARTHUR,0,2007-01-24,12,60,0,S,-17.1,-156.6
S,0,ZITA,0,2007-01-23,6,35,0,D,-23.39999962,-151.3000031
I,0,CLOVIS,0,2007-01-03,6,35,0,D,-20.7,48.4
I,0,ISOBEL,0,2007-01-02,0,40,0,S,-18,120
I,0,CLOVIS,0,2007-01-02,18,45,0,S,-20.9,48.3
I,0,ISOBEL,0,2007-01-02,12,25,0,D,-22.4,121.7
I,0,CLOVIS,0,2007-01-02,6,65,0,S,-20.5,48.8
I,0,CLOVIS,0,2007-01-01,18,65,0,S,-20.1,49.8
I,0,ISOBEL,0,2007-01-01,12,40,0,S,-16.3,119.3
I,0,CLOVIS,0,2007-01-01,6,60,0,S,-19.8,51.2
I,0,CLOVIS,0,2006-12-31,18,60,0,S,-18.7,51.9
I,0,BONDO,0,2006-12-25,0,35,0,D,-17.4,46
I,0,BONDO,0,2006-12-24,12,60,0,S,-15.3,46.4
I,0,BONDO,0,2006-12-23,0,115,0,H,-12.2,48.6
I,0,BONDO,0,2006-12-22,0,75,0,H,-10.9,49.8
I,0,BONDO,0,2006-12-22,12,90,0,H,-11.7,49.1
I,0,BONDO,0,2006-12-21,0,90,0,H,-10.3,50.2
I,0,BONDO,0,2006-12-21,12,75,0,H,-10.4,49.7
I,0,BONDO,0,2006-12-20,12,115,0,H,-9.4,50.8
I,0,BONDO,0,2006-12-20,0,105,0,H,-9.7,52.2
I,0,BONDO,0,2006-12-19,12,120,0,H,-10.2,54.1
I,0,BONDO,0,2006-12-18,12,105,0,H,-10.6,58.4
I,0,BONDO,0,2006-12-18,6,75,0,H,-10.7,59.5
W,0,TRAMI,0,2006-12-17,6,30,0,D,16.3,134.8
W,0,TRAMI,0,2006-12-17,0,30,0,D,15.3,136.4
W,0,TRAMI,0,2006-12-17,12,25,0,D,16.5,134.7
W,0,TRAMI,0,2006-12-16,12,30,0,D,13,138.2
W,0,TRAMI,0,2006-12-16,18,30,0,D,14.3,137.3
W,0,TRAMI,0,2006-12-16,9,30,0,D,12.3,138.9
W,0,UTOR,0,2006-12-13,0,35,0,D,17.6,112.2
W,0,UTOR,0,2006-12-12,6,95,0,H,16.8,112.3
W,0,UTOR,0,2006-12-12,0,95,0,H,16.4,112.7
W,0,UTOR,0,2006-12-12,18,65,0,S,17.3,112.4
W,0,UTOR,0,2006-12-12,12,90,0,H,17.2,112.3
W,0,UTOR,0,2006-12-12,18,65,0,S,17.4,112.1
W,0,UTOR,0,2006-12-11,12,90,0,H,15.4,113.9
W,0,UTOR,0,2006-12-11,18,90,0,H,16,113
W,0,UTOR,0,2006-12-11,0,75,0,H,14.4,115.7
W,0,UTOR,0,2006-12-10,0,75,0,H,13.3,118.4
W,0,UTOR,0,2006-12-10,6,75,0,H,13.6,117.7
W,0,UTOR,0,2006-12-10,12,80,0,H,13.8,117
W,0,UTOR,0,2006-12-10,18,80,0,H,14.1,116.4
W,0,UTOR,0,2006-12-09,0,100,0,H,12.2,121.5
W,0,UTOR,0,2006-12-09,18,90,0,H,13.2,118.6
W,0,UTOR,0,2006-12-09,12,90,0,H,12.9,119.3
W,0,UTOR,0,2006-12-09,6,100,0,H,12.6,120.3
W,0,UTOR,0,2006-12-08,18,75,0,H,12.1,122.8
W,0,UTOR,0,2006-12-08,0,65,0,S,10.9,126.4
W,0,UTOR,0,2006-12-07,3,35,0,D,10.7,131.4
W,0,UTOR,0,2006-12-07,12,50,0,S,11.1,129.1
